9.965062444956171994e-01 1.779810517358315636e-04
9.804149438137154116e-01 0.000000000000000000e+00
1.001925261516319665e+00 5.715166802364946008e-03
9.807893812628520891e-01 2.516597399606412822e-03
1.000053753672404566e+00 0.000000000000000000e+00
9.959367352085309877e-01 1.233786241228163050e-05
9.977629266857618306e-01 1.623733255136317055e-03
9.893947426643308063e-01 0.000000000000000000e+00
9.716788864769022593e-01 0.000000000000000000e+00
1.000197578899856277e+00 2.571103856613410343e-04
9.898988179695670242e-01 4.085339091497441899e-05
3.075023043446202031e+00 1.666085681817697228e-03
9.308448422238305708e-01 5.407219685782393981e-06
9.923568180849250409e-01 7.485813526425522113e-04
7.577099264354512975e+00 2.717318148270919664e-09
9.435427820364946649e-01 2.547147489928569541e-06
