Point,Time (s),Temperature (K),Amplitude (V),Phase (Degrees)
394,1.970420e+02,10.076911,3.832600e-05,8.388000
395,1.975370e+02,10.072648,3.832600e-05,8.388000
396,1.980370e+02,10.075464,3.832600e-05,8.388000
397,1.985380e+02,10.077392,3.838560e-05,8.382000
398,1.990360e+02,10.078885,3.838560e-05,8.382000
399,1.995360e+02,10.080913,3.838560e-05,8.382000
400,2.000360e+02,10.082712,3.838560e-05,8.382000
401,2.005370e+02,10.084557,3.838560e-05,8.382000
402,2.010410e+02,10.086927,3.838560e-05,8.382000
403,2.015400e+02,10.092115,3.838560e-05,8.382000
404,2.020430e+02,10.093132,3.838560e-05,8.376000
405,2.025370e+02,10.099154,3.838560e-05,8.376000
406,2.030410e+02,10.103680,3.838560e-05,8.376000
407,2.035360e+02,10.102339,3.838560e-05,8.382000
408,2.040410e+02,10.105420,3.838560e-05,8.382000
409,2.045420e+02,10.104481,3.838560e-05,8.382000
410,2.050380e+02,10.102228,3.838560e-05,8.382000
411,2.055390e+02,10.098169,3.838560e-05,8.382000
412,2.060430e+02,10.092957,3.838560e-05,8.382000
413,2.065400e+02,10.089962,3.838560e-05,8.382000
414,2.070360e+02,10.088078,3.838560e-05,8.382000
415,2.075360e+02,10.087070,3.838560e-05,8.382000
416,2.080370e+02,10.087383,3.838560e-05,8.382000
417,2.085400e+02,10.091032,3.838560e-05,8.382000
418,2.090370e+02,10.097478,3.838560e-05,8.382000
419,2.095370e+02,10.097419,3.838560e-05,8.382000
420,2.100390e+02,10.099988,3.838560e-05,8.376000
421,2.105420e+02,10.107003,3.838560e-05,8.376000
422,2.110420e+02,10.106159,3.838560e-05,8.376000
423,2.115400e+02,10.106293,3.838560e-05,8.376000
424,2.120360e+02,10.106620,3.838560e-05,8.376000
425,2.125400e+02,10.108348,3.838560e-05,8.376000
426,2.130390e+02,10.110644,3.838560e-05,8.376000
427,2.135410e+02,10.112844,3.838560e-05,8.376000
428,2.140400e+02,10.113921,3.838560e-05,8.376000
429,2.145440e+02,10.114264,3.838560e-05,8.376000
430,2.150400e+02,10.115371,3.838560e-05,8.376000
431,2.155410e+02,10.116614,3.838560e-05,8.376000
432,2.160400e+02,10.119597,3.838560e-05,8.376000
433,2.165430e+02,10.120676,3.838560e-05,8.376000
434,2.170420e+02,10.122648,3.838560e-05,8.376000
435,2.175400e+02,10.121821,3.838560e-05,8.376000
436,2.180370e+02,10.119879,3.838560e-05,8.376000
437,2.185390e+02,10.117237,3.838560e-05,8.376000
438,2.190440e+02,10.112432,3.838560e-05,8.376000
439,2.195390e+02,10.111284,3.838560e-05,8.376000
440,2.200360e+02,10.110068,3.838560e-05,8.376000
441,2.205370e+02,10.111141,3.838560e-05,8.376000
442,2.210370e+02,10.114511,3.838560e-05,8.376000
443,2.215360e+02,10.112813,3.838560e-05,8.382000
444,2.220360e+02,10.113003,3.838560e-05,8.382000
445,2.225380e+02,10.115248,3.838560e-05,8.376000
446,2.230350e+02,10.115603,3.838560e-05,8.376000
447,2.235400e+02,10.110964,3.838560e-05,8.376000
448,2.240370e+02,10.110901,3.838560e-05,8.382000
449,2.245370e+02,10.111852,3.838560e-05,8.382000
450,2.250370e+02,10.118082,3.838560e-05,8.382000
451,2.255400e+02,10.122508,3.838560e-05,8.376000
452,2.260410e+02,10.120847,3.838560e-05,8.376000
453,2.265420e+02,10.123428,3.838560e-05,8.376000
454,2.270410e+02,10.125160,3.838560e-05,8.376000
455,2.275430e+02,10.128411,3.838560e-05,8.376000
456,2.280410e+02,10.131519,3.838560e-05,8.376000
